year,source,target,id,type,citationcount,count
2015,Yanhong Wu,Wenbin Wu,5736977f6e3b12023e665547,Co-co-author,10.0,1
2015,Yanhong Wu,Youliang Yan,5736977f6e3b12023e665547,Co-co-author,10.0,1
2015,Yixian Zheng,Chunyan Ma,5736970c6e3b12023e6057b7,Co-co-author,11.0,1
2015,Yixian Zheng,Huamin Qu,5736970c6e3b12023e6057b7,Co-co-author,11.0,1
2015,Yixian Zheng,Lionel M. Ni,5736970c6e3b12023e6057b7,Co-co-author,11.0,1
2015,Yixian Zheng,Wenchao Wu,5736970c6e3b12023e6057b7,Co-co-author,11.0,1
2015,Yucong Chris Ye,Kenji Ono,573696d86e3b12023e5d88e2,Co-co-author,12.0,1
2015,Yucong Chris Ye,Kwan-Liu Ma,573696d86e3b12023e5d88e2,Co-co-author,12.0,1
2015,Yucong Chris Ye,Robert Miller,573696d86e3b12023e5d88e2,Co-co-author,12.0,1
2015,Yucong Chris Ye,Yang Wang,573696d86e3b12023e5d88e2,Co-co-author,12.0,1
2015,Yuzuru Tanahashi,Chien-Hsin Hsueh,55465ef40cf2939c2feed200,Co-co-author,69.0,1
2015,Yuzuru Tanahashi,Kwan-Liu Ma,55465ef40cf2939c2feed200,Co-co-author,69.0,1
2015,Yuzuru Tanahashi,Kwan-Liu Ma,5550447a45ce0a409eb4e1c7,Co-co-author,7.0,1
2015,Zhen Wang,Dong Chen,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Fang Li,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Huamin Qu,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Liqiang Zhang,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,P. Takis Mathiopoulos,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Tian Fang,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Xiaohua Tong,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2015,Zhen Wang,Zhiqiang Xiao,55323db945cec66b6f9df89f,Co-co-author,153.0,1
2016,Anamaria Crisan,Jennifer L. Gardy,58437725ac44360f108302b7,Co-co-author,13.0,1
2016,Anamaria Crisan,Tamara Munzner,58437725ac44360f108302b7,Co-co-author,13.0,1
2016,Annie Preston,Esteban Rangel,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Eve Kovacs,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Franz Sauer,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Jinrong Xie,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Katrin Heitmann,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Kwan-Liu Ma,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Nick Leaf,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Ramyar Ghods,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Annie Preston,Salman Habib,57d063e0ac44367354294ac1,Co-co-author,15.0,1
2016,Antoine Ponsard,Francisco Escalona,57d063bdac4436735428f28b,Co-co-author,27.0,1
2016,Antoine Ponsard,Tamara Munzner,57d063bdac4436735428f28b,Co-co-author,27.0,1
2016,Ben Shneiderman,Catherine Plaisant,57d063a2ac4436735428950f,Co-co-author,55.0,1
2016,Ben Shneiderman,Maxine Cohen,57d063a2ac4436735428950f,Co-co-author,55.0,1
2016,Ben Shneiderman,Nicholas Diakopoulos,57d063a2ac4436735428950f,Co-co-author,55.0,1
2016,Ben Shneiderman,Niklas Elmqvist,57d063a2ac4436735428950f,Co-co-author,55.0,1
2016,Ben Shneiderman,Steven Jacobs,57d063a2ac4436735428950f,Co-co-author,55.0,1
2016,Caitlin Ross,Christopher D. Carothers,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Caitlin Ross,Jianping Kelvin Li,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Caitlin Ross,Kwan-Liu Ma,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Caitlin Ross,Misbah Mubarak,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Caitlin Ross,Philip H. Carns,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Caitlin Ross,Robert B. Ross,5c8744894895d9cbc6f8bc63,Co-co-author,14.0,1
2016,Chien-Hsin Hsueh,Jacqueline Chu,57d063e0ac44367354294ac9,Co-co-author,6.0,1
2016,Chien-Hsin Hsueh,Jennifer Frazier,57d063e0ac44367354294ac9,Co-co-author,6.0,1
2016,Chien-Hsin Hsueh,Jia-Kai Chou,57d063e0ac44367354294ad8,Co-co-author,5.0,1
2016,Chien-Hsin Hsueh,Joyce Ma,57d063e0ac44367354294ac9,Co-co-author,6.0,1
2016,Chien-Hsin Hsueh,Kwan-Liu Ma,57d063e0ac44367354294ac9,Co-co-author,6.0,1
2016,Chien-Hsin Hsueh,Kwan-Liu Ma,57d063e0ac44367354294ad8,Co-co-author,5.0,1
2016,Chris Muelder,Biao Zhu,57a4e901ac44365e35c9522b,Co-co-author,38.0,1
2016,Chris Muelder,Hongxin Zhang,57a4e901ac44365e35c9522b,Co-co-author,38.0,1
2016,Chris Muelder,Kwan-Liu Ma,57a4e901ac44365e35c9522b,Co-co-author,38.0,1
2016,Chris Muelder,Wei Chen,57a4e901ac44365e35c9522b,Co-co-author,38.0,1
2016,Chris W. Muelder,Kwan-Liu Ma,584777ec0cf22b6d9b9bb4c9,Co-co-author,1.0,1
2016,Chris W. Muelder,Robert Faris,584777ec0cf22b6d9b9bb4c9,Co-co-author,1.0,1
2016,Chuan Wang,Evgeny Ogorodnik,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Gang-Yu Liu,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Jia-Kai Chou,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Kwan-Liu Ma,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Victoria Tran,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Ying X. Liu,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Chuan Wang,Árpád Karsai,57d063c3ac4436735428fec5,Co-co-author,0.0,1
2016,Fan Du,Ben Shneiderman,633c106a90e50fcafdc1bb26,Co-co-author,79.0,1
2016,Fan Du,Catherine Plaisant,633c106a90e50fcafdc1bb26,Co-co-author,79.0,1
2016,Fan Du,Neil Spring,633c106a90e50fcafdc1bb26,Co-co-author,79.0,1
2016,Franz Sauer,Jacqueline Chu,5843771fac44360f1082e0c7,Co-co-author,2.0,1
2016,Franz Sauer,Kwan-Liu Ma,573695d46e3b12023e4eca5a,Co-co-author,5.0,1
2016,Franz Sauer,Kwan-Liu Ma,5843771fac44360f1082e0c7,Co-co-author,2.0,1
2016,Franz Sauer,Stéphane Ethier,573695d46e3b12023e4eca5a,Co-co-author,5.0,1
2016,Franz Sauer,Tyson Neuroth,5843771fac44360f1082e0c7,Co-co-author,2.0,1
2016,Franz Sauer,Weixing Wang,573695d46e3b12023e4eca5a,Co-co-author,5.0,1
2016,Franz Sauer,Yubo Zhang,573695d46e3b12023e4eca5a,Co-co-author,5.0,1
2016,Hao Deng,Huamin Qu,57a4e901ac44365e35c9523c,Co-co-author,17.0,1
2016,Hao Deng,Liqiang Zhang,57a4e901ac44365e35c9523c,Co-co-author,17.0,1
2016,Hao Deng,Xiancheng Mao,57a4e901ac44365e35c9523c,Co-co-author,17.0,1
2016,Jacqueline Chu,Kwan-Liu Ma,58d82fced649053542fd6af3,Co-co-author,1.0,1
2016,Jacqueline Chu,Leonardo Ferrer,58d82fced649053542fd6af3,Co-co-author,1.0,1
2016,Jacqueline Chu,Min Shih,58d82fced649053542fd6af3,Co-co-author,1.0,1
2016,Jia-Kai Chou,Kwan-Liu Ma,599c7b64601a182cd2732bf8,Co-co-author,26.0,1
2016,Jia-Kai Chou,Yang Wang,599c7b64601a182cd2732bf8,Co-co-author,26.0,1
2016,Johanna Fulda,Matthew Brehmer,5687df080cf2afdcd165fada,Co-co-author,81.0,1
2016,Johanna Fulda,Tamara Munzner,5687df080cf2afdcd165fada,Co-co-author,81.0,1
2016,Kenneth Moreland,Berk Geveci,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Christopher Sewell,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Chun-Ming Chen,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,David Pugmire,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Hank Childs,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Hendrik A. Schroots,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,James Kress,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Jeremy S. Meredith,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Kwan-Liu Ma,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Li-Ta Lo,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Matthew Larsen,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,Robert Maynard,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Kenneth Moreland,William Usher,57a4e92fac44365e35c9b7de,Co-co-author,150.0,1
2016,Lina Zhang,Jinhui Yu,5843774eac44360f10839d1c,Co-co-author,4.0,1
2016,Lina Zhang,Kwan-Liu Ma,5843774eac44360f10839d1c,Co-co-author,4.0,1
2016,Lyndsey Franklin,Ben Shneiderman,573696546e3b12023e560e36,Co-co-author,25.0,1
2016,Lyndsey Franklin,Catherine Plaisant,573696546e3b12023e560e36,Co-co-author,25.0,1
2016,Lyndsey Franklin,Kazi Minhazur Rahman,573696546e3b12023e560e36,Co-co-author,25.0,1
2016,Matthew Brehmer,Jocelyn Ng,5687dc5a0cf2afdcd165f95a,Co-co-author,38.0,1
2016,Matthew Brehmer,Kevin Tate,5687dc5a0cf2afdcd165f95a,Co-co-author,38.0,1
2016,Matthew Brehmer,Tamara Munzner,5687dc5a0cf2afdcd165f95a,Co-co-author,38.0,1
2016,Matthew Louis Mauriello,Ben Shneiderman,57d063bdac4436735428f39f,Co-co-author,16.0,1
2016,Matthew Louis Mauriello,Catherine Plaisant,57d063bdac4436735428f39f,Co-co-author,16.0,1
2016,Matthew Louis Mauriello,Fan Du,57d063bdac4436735428f39f,Co-co-author,16.0,1
2016,Matthew Louis Mauriello,Sana Malik,57d063bdac4436735428f39f,Co-co-author,16.0,1
2016,Matthieu Dorier,Christopher D. Carothers,5c8737084895d9cbc6f386ba,Co-co-author,6.0,1
2016,Matthieu Dorier,Jianping Kelvin Li,5c8737084895d9cbc6f386ba,Co-co-author,6.0,1
2016,Matthieu Dorier,Kwan-Liu Ma,5c8737084895d9cbc6f386ba,Co-co-author,6.0,1
2016,Matthieu Dorier,Misbah Mubarak,5c8737084895d9cbc6f386ba,Co-co-author,6.0,1
2016,Matthieu Dorier,Robert B. Ross,5c8737084895d9cbc6f386ba,Co-co-author,6.0,1
2016,Min Shih,Joseph A. Insley,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Kwan-Liu Ma,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Mark Hereld,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Michael E. Papka,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Silvio Rizzi,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Thomas D. Uram,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Min Shih,Venkatram Vishwanath,599c7b6f601a182cd2738234,Co-co-author,10.0,1
2016,Mingqian Zhao,Chaoran Li,58d83020d649053542fe3605,Co-co-author,12.0,1
2016,Mingqian Zhao,Huamin Qu,58d83020d649053542fe3605,Co-co-author,12.0,1
2016,Mingqian Zhao,Ke Lu,58d83020d649053542fe3605,Co-co-author,12.0,1
2016,Mingqian Zhao,Xiaojuan Ma,58d83020d649053542fe3605,Co-co-author,12.0,1
2016,Mingqian Zhao,Zhutian Chen,58d83020d649053542fe3605,Co-co-author,12.0,1
2016,Oh-Hyun Kwon,Chris Muelder,56a8cde00cf260694326b333,Co-co-author,169.0,1
2016,Oh-Hyun Kwon,Kwan-Liu Ma,56a8cde00cf260694326b333,Co-co-author,169.0,1
2016,Oh-Hyun Kwon,Kyungwon Lee,56a8cde00cf260694326b333,Co-co-author,169.0,1
2016,Oleg Igouchkine,Kwan-Liu Ma,599c7b67601a182cd273396a,Co-co-author,3.0,1
2016,Oleg Igouchkine,Nick Leaf,599c7b67601a182cd273396a,Co-co-author,3.0,1
2016,Panpan Xu,Huamin Qu,57d063e0ac44367354294ad9,Co-co-author,30.0,1
2016,Panpan Xu,John T. Stasko,57d063e0ac44367354294ad9,Co-co-author,30.0,1
2016,Panpan Xu,Nan Cao,57d063e0ac44367354294ad9,Co-co-author,30.0,1
2016,Peter Mancini,Ben Shneiderman,58437725ac44360f108301d6,Co-co-author,0.0,1
2016,Peter Mancini,Benjamin Bengfort,58437725ac44360f108301d6,Co-co-author,0.0,1
2016,Qing Chen,Conglei Shi,58437713ac44360f1082cc32,Co-co-author,79.0,1
2016,Qing Chen,Dongyu Liu,58437713ac44360f1082cc32,Co-co-author,79.0,1
2016,Qing Chen,Huamin Qu,58437713ac44360f1082cc32,Co-co-author,79.0,1
2016,Qing Chen,Yingcai Wu,58437713ac44360f1082cc32,Co-co-author,79.0,1
2016,Qing Chen,Yuanzhe Chen,58437713ac44360f1082cc32,Co-co-author,79.0,1
2016,Ramik Sadana,John Stasko,599e30a20cf290ebfabdd9fa,Co-co-author,11.0,1
2016,Ramik Sadana,Vidya Setlur,599e30a20cf290ebfabdd9fa,Co-co-author,11.0,1
2016,Sana Malik,Ben Shneiderman,57a4e8f1ac44365e35c934ba,Co-co-author,33.0,1
2016,Sana Malik,Catherine Plaisant,57a4e8f1ac44365e35c934ba,Co-co-author,33.0,1
2016,Sana Malik,Fan Du,57a4e8f1ac44365e35c934ba,Co-co-author,33.0,1
2016,Sana Malik,Margrét V. Bjarnadóttir,57a4e8f1ac44365e35c934ba,Co-co-author,33.0,1
2016,Susan M. Dray,Arnold (Arnie) Lund,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Ben Shneiderman,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Clare-Marie Karat,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Gerrit C. van der Veer,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,John (Jack) Carroll,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Lorrie Faith Cranor,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Robin Jeffries,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Susan M. Dray,Zhengjie Liu,57d063bdac4436735428f55d,Co-co-author,0.0,1
2016,Tongshuang Wu,Conglei Shi,57a4e901ac44365e35c95234,Co-co-author,15.0,1
2016,Tongshuang Wu,Huamin Qu,57a4e901ac44365e35c95234,Co-co-author,15.0,1
2016,Tongshuang Wu,Huamin Qu,57d063e0ac44367354294ad4,Co-co-author,30.0,1
2016,Tongshuang Wu,Weiwei Cui,57a4e901ac44365e35c95234,Co-co-author,15.0,1
2016,Tongshuang Wu,Xinzhi Fan,57d063e0ac44367354294ad4,Co-co-author,30.0,1
2016,Tongshuang Wu,Yingcai Wu,57a4e901ac44365e35c95234,Co-co-author,15.0,1
2016,Tongshuang Wu,Yuan Yao,57d063e0ac44367354294ad4,Co-co-author,30.0,1
2016,Tongshuang Wu,Yuqing Duan,57d063e0ac44367354294ad4,Co-co-author,30.0,1
2016,Tsai-Ling Fung,Jia-Kai Chou,57d063e0ac44367354294ad0,Co-co-author,12.0,1
2016,Tsai-Ling Fung,Kwan-Liu Ma,57d063e0ac44367354294ad0,Co-co-author,12.0,1
2016,Wei Zeng,Chi-Wing Fu,599c7b69601a182cd2734798,Co-co-author,4.0,1
2016,Wei Zeng,Kwan-Liu Ma,599c7b69601a182cd2734798,Co-co-author,4.0,1
2016,Wei Zeng,Remo Burkhard,599c7b69601a182cd2734798,Co-co-author,4.0,1
2016,Wei Zeng,Simon Schubiger,599c7b69601a182cd2734798,Co-co-author,4.0,1
2016,Wei Zeng,Stefan Müller Arisona,599c7b69601a182cd2734798,Co-co-author,4.0,1
2016,Weifeng Chen,Haidong Chen,5736963d6e3b12023e5497e7,Co-co-author,8.0,1
2016,Weifeng Chen,Huamin Qu,5736963d6e3b12023e5497e7,Co-co-author,8.0,1
2016,Weifeng Chen,Wei Chen,5736963d6e3b12023e5497e7,Co-co-author,8.0,1
2016,Weifeng Chen,Zhengfang Zhang,5736963d6e3b12023e5497e7,Co-co-author,8.0,1
2016,Yanhong Wu,Guowei Huang,5736959a6e3b12023e4b9cc1,Co-co-author,97.0,1
2016,Yanhong Wu,Huamin Qu,5736959a6e3b12023e4b9cc1,Co-co-author,97.0,1
2016,Yanhong Wu,Jian Zhao,5736959a6e3b12023e4b9cc1,Co-co-author,97.0,1
2016,Yanhong Wu,Naveen Pitipornvivat,5736959a6e3b12023e4b9cc1,Co-co-author,97.0,1
2016,Yanhong Wu,Sixiao Yang,5736959a6e3b12023e4b9cc1,Co-co-author,97.0,1
2016,Yeuk-Yin Chan,Huamin Qu,573696d56e3b12023e5d5890,Co-co-author,8.0,1
2016,Yixian Zheng,Huamin Qu,5843772fac44360f10831810,Co-co-author,119.0,1
2016,Yixian Zheng,Lionel M. Ni,5843772fac44360f10831810,Co-co-author,119.0,1
2016,Yixian Zheng,Wenchao Wu,5843772fac44360f10831810,Co-co-author,119.0,1
2016,Yixian Zheng,Yuanzhe Chen,5843772fac44360f10831810,Co-co-author,119.0,1
2016,Yuanzhe Chen,Huamin Qu,633c107490e50fcafdc1d589,Co-co-author,81.0,1
2016,Yuanzhe Chen,Kalyan Veeramachaneni,633c107490e50fcafdc1d589,Co-co-author,81.0,1
2016,Yuanzhe Chen,Mingqian Zhao,633c107490e50fcafdc1d589,Co-co-author,81.0,1
2016,Yuanzhe Chen,Qing Chen,633c107490e50fcafdc1d589,Co-co-author,81.0,1
2016,Yuanzhe Chen,Sebastien Boyer,633c107490e50fcafdc1d589,Co-co-author,81.0,1
2016,Yucong Chris Ye,Aditya Konduri,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Franz Sauer,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Giulio Borghesi,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Hemanth Kolla,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Jacqueline Chen,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Kwan-Liu Ma,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yucong Chris Ye,Tyson Neuroth,599c7b6f601a182cd2738264,Co-co-author,18.0,1
2016,Yun Wang,Dingyu Liu,5843774eac44360f10839d2b,Co-co-author,19.0,1
2016,Yun Wang,Huamin Qu,57d063bdac4436735428f2ed,Co-co-author,39.0,1
2016,Yun Wang,Huamin Qu,57d063e0ac44367354294ad6,Co-co-author,8.0,1
2016,Yun Wang,Huamin Qu,5843774eac44360f10839d2b,Co-co-author,19.0,1
2016,Yun Wang,Huamin Qu,599c7b66601a182cd2732dd6,Co-co-author,20.0,1
2016,Yun Wang,Qiong Luo,57d063bdac4436735428f2ed,Co-co-author,39.0,1
2016,Yun Wang,Qiong Luo,57d063e0ac44367354294ad6,Co-co-author,8.0,1
2016,Yun Wang,Qiong Luo,5843774eac44360f10839d2b,Co-co-author,19.0,1
2016,Yun Wang,Qiong Luo,599c7b66601a182cd2732dd6,Co-co-author,20.0,1
2016,Yun Wang,Quan Li,599c7b66601a182cd2732dd6,Co-co-author,20.0,1
2016,Yun Wang,Tongshuang Wu,57d063e0ac44367354294ad6,Co-co-author,8.0,1
2016,Yun Wang,Xiaojuan Ma,57d063bdac4436735428f2ed,Co-co-author,39.0,1
2016,Yun Wang,Xiaojuan Ma,5843774eac44360f10839d2b,Co-co-author,19.0,1
2016,Yun Wang,Xiaojuan Ma,599c7b66601a182cd2732dd6,Co-co-author,20.0,1
2016,Yun Wang,Zhutian Chen,57d063e0ac44367354294ad6,Co-co-author,8.0,1
2016,Yun Wang,Zhutian Chen,599c7b66601a182cd2732dd6,Co-co-author,20.0,1
2016,Yuzuru Tanahashi,Kwan-Liu Ma,58437737ac44360f108327b2,Co-co-author,23.0,1
2016,Yuzuru Tanahashi,Nick Leaf,58437737ac44360f108327b2,Co-co-author,23.0,1
2017,Alessio Arleo,Kwan-Liu Ma,5a4aef4b17c44a2190f76718,Co-co-author,4.0,1
2017,Alessio Arleo,Oh-Hyun Kwon,5a4aef4b17c44a2190f76718,Co-co-author,4.0,1
2017,Ben Shneiderman,Catherine Plaisant,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Elizabeth Churchill,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Gary M. Olson,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Jennifer Preece,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Jonathan Lazar,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Judith Olson,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Matt Jones,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,Terry Winograd,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Ben Shneiderman,m. c. schraefel,599c7b87601a182cd274457c,Co-co-author,2.0,1
2017,Bing Ni,Huamin Qu,59ae3c022bbe271c4c71cbb0,Co-co-author,18.0,1
2017,Bing Ni,Jiayi Xu,59ae3c022bbe271c4c71cbb0,Co-co-author,18.0,1
2017,Bing Ni,Qiaomu Shen,59ae3c022bbe271c4c71cbb0,Co-co-author,18.0,1
2017,Brent J. Hecht,Ben Shneiderman,599c7b8c601a182cd2746ad9,Co-co-author,8.0,1
2017,Brent J. Hecht,Jennifer Golbeck,599c7b8c601a182cd2746ad9,Co-co-author,8.0,1
2017,Brent J. Hecht,Kate Starbird,599c7b8c601a182cd2746ad9,Co-co-author,8.0,1
2017,Brent J. Hecht,Loren G. Terveen,599c7b8c601a182cd2746ad9,Co-co-author,8.0,1
2017,Chris Bryan,Denis Larkin,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Gregory Guterman,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Harris Lewin,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Jaebum Kim,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Jian Ma,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Jonathan Woodring,58437713ac44360f1082cbd1,Co-co-author,81.0,1
2017,Chris Bryan,Kwan-Liu Ma,58437713ac44360f1082cbd1,Co-co-author,81.0,1
2017,Chris Bryan,Kwan-Liu Ma,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chris Bryan,Marta Farre,58437713ac44360f1082cc29,Co-co-author,10.0,1
2017,Chuan Wang,Kwan-Liu Ma,5e8e0e239fced0a24bb9f96b,Co-co-author,2.0,1
2017,Chuan Wang,Takeshi Onishi,5e8e0e239fced0a24bb9f96b,Co-co-author,2.0,1
2017,Dongyu Liu,Bowen Deng,5a260c6917c44a4ba8a2d2f7,Co-co-author,13.0,1
2017,Dongyu Liu,Di Weng,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Dongyu Liu,Fangzhou Guo,5a260c6917c44a4ba8a2d2f7,Co-co-author,13.0,1
2017,Dongyu Liu,Huamin Qu,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Dongyu Liu,Huamin Qu,5a260c6917c44a4ba8a2d2f7,Co-co-author,13.0,1
2017,Dongyu Liu,Jie Bao,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Dongyu Liu,Yingcai Wu,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Dongyu Liu,Yingcai Wu,5a260c6917c44a4ba8a2d2f7,Co-co-author,13.0,1
2017,Dongyu Liu,Yu Zheng,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Dongyu Liu,Yuhong Li,58437713ac44360f1082cc00,Co-co-author,159.0,1
2017,Fabrizio Frati,Kwan-Liu Ma,5a260c8117c44a4ba8a31053,Co-co-author,0.0,1
2017,Fan Du,Adam Perer,599c7855601a182cd25bb902,Co-co-author,98.0,1
2017,Fan Du,Ben Shneiderman,599c7855601a182cd25bb902,Co-co-author,98.0,1
2017,Fan Du,Ben Shneiderman,599c7b8c601a182cd274718c,Co-co-author,54.0,1
2017,Fan Du,Catherine Plaisant,599c7855601a182cd25bb902,Co-co-author,98.0,1
2017,Fan Du,Catherine Plaisant,599c7b8c601a182cd274718c,Co-co-author,54.0,1
2017,Fan Du,Neil Spring,599c7b8c601a182cd274718c,Co-co-author,54.0,1
2017,Fan Du,Sana Malik,599c7855601a182cd25bb902,Co-co-author,98.0,1
2017,Fangzhou Guo,Biao Zhu,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Fangzhou Guo,Fan Zhang,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Fangzhou Guo,Huamin Qu,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Fangzhou Guo,Tao Lin,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Fangzhou Guo,Wei Chen,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Fangzhou Guo,Yingcai Wu,5a260c5d17c44a4ba8a29c9e,Co-co-author,3.0,1
2017,Franz Sauer,Jinrong Xie,5a260c8b17c44a4ba8a33151,Co-co-author,14.0,1
2017,Franz Sauer,Kwan-Liu Ma,58cc4e150cf2ba023f63b3f7,Co-co-author,6.0,1
2017,Franz Sauer,Kwan-Liu Ma,5a260c8b17c44a4ba8a33151,Co-co-author,14.0,1
2017,Gary Klein,Ben Shneiderman,5a73cbaa17c44a0b3035d898,Co-co-author,14.0,1
2017,Gary Klein,Kenneth M. Ford,5a73cbaa17c44a0b3035d898,Co-co-author,14.0,1
2017,Gary Klein,Robert R. Hoffman,5a73cbaa17c44a0b3035d898,Co-co-author,14.0,1
2017,Gunther H. Weber,Anders Ynnerman,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
2017,Gunther H. Weber,Ben Shneiderman,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
2017,Gunther H. Weber,Brian D. Fisher,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
2017,Gunther H. Weber,David S. Ebert,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
2017,Gunther H. Weber,Hans Hagen,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
2017,Gunther H. Weber,Sheelagh Carpendale,599c7a47601a182cd26a42c5,Co-co-author,16.0,1
